# P1 解析路径孔半径跳变归因 慢探针，支 V0_生产hF2；开跑 2026-09-23 19:02:44；Linux 镜像 net8.0（预跑，待 Windows 重录）；树 wtP1 = d6ae1f6（detached），生产代码未改；4 核机器、另有子代理同机（争用下量得）
# 例 0 盘Ø56 片1（rh 25.8）hFine 2 hCoarse 11 细区半径 50 内带 0/0 压接长 40；iA 1572.1 tRoot 1107.8 tSet 1080 clamp 450 tabInsul 2.8
# 例 0 x节点(|x|<=30) -30,-28,-26,-24,-22,-20,-18,-16,-14,-12,-10,-8,-6,-4,-2,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28
# 例 0 z节点(|z|<=30) -28,-26,-24,-22,-20,-18,-16,-14,-12,-10,-8,-6,-4,-2,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28
例	r	Qtube	Qgen	格数	并格A	并格B	弧面数	孔面总长	带格数	带格最小覆盖率	带格最小面积	全网最小面积	覆盖率	最热格T	最热格x	最热格z	最热格i	Tmin	迭代状态
1	25.710	17.476249065580646	965.801092942346	1026	24	0	100	161.54069424758723	76	0.1579769178983362	0.6319076715933448	0.07185570086299314	1.0000000000000004	1233.9720934815841	-38.99999999999999	-1	554	450	ok
1	25.715	17.44925067089962	965.7400823625275	1026	24	0	100	161.572110174123	76	0.1554743900837696	0.6218975603350784	0.07185570086299314	0.9999999999999997	1233.9656481537336	-38.99999999999999	1	555	450	ok
1	25.720	17.422205543507317	965.679064073	1026	24	0	100	161.603526100659	76	0.15297186325471068	0.6118874530188427	0.07185570086299314	1.0000000000000004	1233.9592122186825	-38.99999999999999	1	555	450	ok
1	25.725	17.395113814495744	965.6180375007499	1026	24	0	100	161.63494202719488	76	0.15046933741058036	0.6018773496423214	0.07185570086299314	1.0000000000000002	1233.952785920799	-38.99999999999999	1	555	450	ok
1	25.730	17.36797564014517	965.5570021534395	1026	24	0	100	161.66635795373077	76	0.14796681255080688	0.5918672502032275	0.07185570086299314	1	1233.946370940297	-38.99999999999999	-1	554	450	ok
1	25.735	17.340791076507628	965.4959575585771	1026	24	0	100	161.69777388026662	76	0.14546428867481181	0.5818571546992473	0.07185570086299314	0.9999999999999998	1233.939967571313	-38.99999999999999	1	555	450	ok
1	25.740	17.313560207436456	965.4349032868776	1026	24	0	100	161.72918980680245	76	0.14296176578202044	0.5718470631280818	0.07185570086299314	0.9999999999999994	1233.9335762135333	-38.99999999999999	-1	554	450	ok
1	25.745	17.28628298877502	965.3738390130042	1026	24	0	100	161.76060573333845	76	0.1404592438718547	0.5618369754874188	0.07185570086299314	1	1233.927197867998	-38.99999999999999	-1	554	450	ok
1	25.750	17.25895938663277	965.3127644495916	1026	24	0	100	161.79202165987442	76	0.13795672294374448	0.5518268917749779	0.07185570086299314	1.0000000000000004	1233.9208330989716	-38.99999999999999	1	555	450	ok
1	25.755	17.23158929582209	965.2516793926309	1026	24	0	100	161.82343758641017	76	0.13545420299711372	0.5418168119884549	0.07185570086299314	0.9999999999999994	1233.9144825665182	-38.99999999999999	-1	554	450	ok
1	25.760	17.204172503054696	965.1905837443625	1026	24	0	100	161.85485351294614	76	0.13295168403138835	0.5318067361255534	0.07185570086299314	0.9999999999999998	1233.9081473408055	-38.99999999999999	-1	554	450	ok
1	25.765	17.176708819391195	965.1294774522908	1026	24	0	100	161.88626943948202	76	0.13044916604599704	0.5217966641839882	0.07185570086299314	0.9999999999999998	1233.9018277597156	-38.99999999999999	1	555	450	ok
1	25.770	17.149197878427138	965.0683606152637	1026	24	0	100	161.91768536601796	76	0.1279466490403659	0.5117865961614636	0.07185570086299314	1.0000000000000002	1233.8955248434263	-38.99999999999999	-1	554	450	ok
1	25.775	17.12163926712777	965.0072334250922	1026	24	0	100	161.94910129255382	76	0.12544413301392307	0.5017765320556923	0.07185570086299314	1	1233.8892394488855	-38.99999999999999	1	555	450	ok
1	25.780	17.09403250982905	964.9460961812663	1026	24	0	100	161.98051721908982	76	0.12294161796609467	0.49176647186437866	0.07185570086299314	1.0000000000000004	1233.8829721429329	-38.99999999999999	1	555	450	ok
1	25.785	17.066376977921784	964.8849493441152	1026	24	0	100	162.01193314562562	76	0.12043910389631321	0.48175641558525284	0.07185570086299314	1	1233.876723858265	-38.99999999999999	1	555	450	ok
1	25.790	17.038671936952937	964.823793520026	1026	24	0	100	162.04334907216156	76	0.11793659080400463	0.47174636321601854	0.07185570086299314	1.0000000000000002	1233.8704954253478	-38.99999999999999	1	555	450	ok
1	25.795	17.01091655834684	964.7626294672614	1026	24	0	100	162.07476499869747	76	0.11543407868859867	0.4617363147543947	0.07185570086299314	1.0000000000000002	1233.8642875949995	-38.99999999999999	1	555	450	ok
1	25.800	16.983109785367027	964.7014581710965	1026	24	0	100	162.10618092523336	76	0.11293156754952836	0.45172627019811346	0.07185570086299314	1.0000000000000002	1233.8581014773793	-38.99999999999999	1	555	450	ok
1	25.805	16.955250494362097	964.6402807801425	1026	24	0	100	162.1375968517693	76	0.11042905738622144	0.44171622954488576	0.07185570086299314	1.0000000000000004	1233.8519376646143	-38.99999999999999	1	555	450	ok
1	25.810	16.927337338228877	964.5790986987939	1026	24	0	100	162.16901277830516	76	0.10792654819810851	0.43170619279243405	0.07185570086299314	1.0000000000000004	1233.8457971198507	-38.99999999999999	-1	554	450	ok
1	25.815	16.89936872325749	964.5179136132178	1026	24	0	100	162.2004287048411	76	0.10542403998462031	0.42169615993848125	0.07185570086299314	1.0000000000000004	1233.8396809119438	-38.99999999999999	1	555	450	ok
1	25.820	16.878002664646072	964.4499937073499	1026	24	0	100	162.23184463137693	76	0.10292153274519153	0.4116861309807661	0.07185570086299314	1	1233.8334475221743	-38.99999999999999	-1	554	450	ok
1	25.825	16.84987008885626	964.388858073617	1026	24	0	100	162.26326055791282	76	0.10041902647925313	0.4016761059170125	0.07185570086299314	1	1233.8273857246368	-38.99999999999999	-1	554	450	ok
1	25.830	16.821675897787884	964.3277263552663	1026	24	0	100	162.29467648444873	76	0.09791652118623767	0.3916660847449507	0.07185570086299314	1.0000000000000002	1233.8213509276632	-38.99999999999999	1	555	450	ok
1	25.835	16.793417433889886	964.2666016520973	1026	24	0	100	162.3260924109846	76	0.09541401686557562	0.38165606746230246	0.07185570086299314	0.9999999999999998	1233.8153439010587	-38.99999999999999	1	555	450	ok
1	25.840	16.765091635109066	964.2054875630353	1026	24	0	100	162.3575083375205	76	0.09291151351670393	0.3716460540668157	0.07185570086299314	1	1233.8093658695852	-38.99999999999999	-1	554	450	ok
1	25.845	16.73672970394845	964.1441233197785	1026	24	0	100	162.38892426405639	76	0.09040901113905549	0.36163604455622195	0.07185570086299314	1	1233.803297002681	-38.99999999999999	1	555	450	ok
