# G2 耦合逐轮探针　2026-09-23 10:18:16　树 /tmp/claude-0/-home-user-Pt-Optimize/edf845d6-9a14-5b5e-9737-df190eaf0db5/scratchpad/g2/wtF6　args mode=long max=120 segfine=1
# 算例：R48LW08NavDesign.Build()，圆盘保温 20 mm，网格 判决 1.000/59.0，CoupleTolK 1E-12，FromMargin False，MaxRounds 120，AA 深度 4，ω0 0.35，κ 50
# 段解地板：电流 0.0005 A　Picard 0.0001 K　Bvp 5E-05 K
轮	秒	步长δ	真残差	剩余估计δ×amp	resK×amp	放大	ω	AA接受	AA丢弃	AA重启	AA深度	最热铂	管根	净流入	I0	TA0	TB0	I1	TA1	TB1	I2	TA2	TB2	Q0	Q1	Q2	Q3
26	230.8	0.01508889317278772	0.004702832384737121	0.5412743605154477	0.16870174389269865	35.87237011470243	0.35	25	0	0	4	5.4182152493365265	2.714119674738413	-0.10270671594986615	1213.6136420067	1149.0363406047948	1114.5138901172215	1077.763746775839	1113.5207426765362	1065.6394055887238	1024.3948013625263	1065.276733578888	1047.2858803252616	0.4495647901548574	0.7225317163632906	-0.08798490458293615	-0.10270671594986615
27	237.0	0.049741385327706666	0.005180683719117951	1.7843416955862368	0.18584343622045915	35.872376368905286	0.35	26	0	0	4	5.417806551495687	2.71511790822683	-0.10243423787042251	1213.6133067167075	1149.0359472249738	1114.5635742010338	1077.7617985438042	1113.570484061864	1065.6506275988222	1024.3931999809197	1065.2879941517167	1047.2848820917732	0.4495885218396383	0.7401212311247956	-0.08384422297629757	-0.10243423787042251
28	243.1	0.045898430635361365	0.0025281649345743062	1.6464859026121486	0.09069129089237296	35.87237907310173	0.35	27	0	0	4	5.418248475330756	2.7155495249974138	-0.10224380409836528	1213.6133067167075	1149.0364301717898	1114.6094726316692	1077.7604997223143	1113.6161383436267	1065.6403972526082	1024.392239151592	1065.2776835247128	1047.2844504750026	0.44968816101538445	0.7561608834115237	-0.08633358800249642	-0.10224380409836528
29	249.1	0.01572947765362187	0.0005085296388642746	0.5642537542441899	0.018242166980512432	35.872377117002664	0.35	28	0	0	4	5.418204772938225	2.715237312104364	-0.10236444509884678	1213.6133067167075	1149.036382406282	1114.5937431540156	1077.7608244277249	1113.6004787868076	1065.6396834232012	1024.392879704	1065.27699880008	1047.2847626878956	0.4496782809449808	0.7506952669582213	-0.08676800209600888	-0.10236444509884678
30	255.1	0.003285239299884779	0.0007419531220875797	0.11784934596613389	0.02661562284933674	35.87237799397661	0.35	29	0	0	4	5.418218375514016	2.7153772858639513	-0.1023003632750676	1213.6133067167075	1149.036397271457	1114.5970220218123	1077.7608244276976	1113.6037640261075	1065.6401346918406	1024.3925594279988	1065.277448235159	1047.284622714136	0.4496813475735183	0.7518142673112727	-0.08656043246119957	-0.1023003632750676
31	261.1	0.00792097250655388	0.0005545498743231292	0.2841441213243013	0.019893022812498183	35.87237818199697	0.35	30	0	0	4	5.418206642844552	2.715407295822615	-0.10230589486869267	1213.6133067167075	1149.036384447645	1114.604940220197	1077.7604997223548	1113.611684998614	1065.641499317209	1024.3925594276109	1065.2788200275968	1047.2845927041774	0.44967869416187756	0.7546075177958097	-0.08608478759995157	-0.10230589486869267
32	267.2	0.0041103881183062185	0.0004289836515454226	0.14744939674638025	0.015388663749956778	35.87237810699497	0.35	31	0	0	4	5.418213866430278	2.7153953247279787	-0.10230567446327775	1213.6133067167075	1149.0363923439363	1114.6008336888826	1077.760499722392	1113.6075746104957	1065.6407040409126	1024.3925594278328	1065.2780231302813	1047.284604675272	0.4496803316763356	0.7532001398907192	-0.0863173387542824	-0.10230567446327775
33	273.1	0.00033972391838688054	0.0004745108126371633	0.012186704846908659	0.01702183127915789	35.87237809093658	0.35	32	0	0	4	5.418159593854853	2.7153927616527653	-0.10230526161842964	1213.6133067167075	1149.036392810052	1114.600772453174	1077.7604997223925	1113.6075249727892	1065.6410382410445	1024.3925594278273	1065.2783628541997	1047.2846072383472	0.4497923707808423	0.7531791622581645	-0.0862186376009672	-0.10230526161842964
34	278.5	0.0004891782070899353	0.00045681110964324034	0.017547985567622795	0.016386900812356865	35.87237802765936	0.35	33	0	0	4	5.4182131452269005	2.7153826619955908	-0.1023036407257284	1213.6133067167075	1149.036391555388	1114.6002832749668	1077.760824427668	1113.6070395807205	1065.6409453494016	1024.3925594278182	1065.278265493599	1047.2846173380044	0.4496801657668942	0.752931966304003	-0.08632274829682994	-0.1023036407257284
35	284.5	0.0005420670972853259	0.00046544125211767096	0.019445235810330273	0.01669648452859251	35.87237799104961	0.35	34	0	0	4	5.418211134797048	2.715376818705181	-0.10229939523258039	1213.6133067167075	1149.0363893585861	1114.5997412078696	1077.7608244276703	1113.6065027698678	1065.641454685641	1024.3925594278296	1065.2787803096949	1047.2846231812948	0.4496797131029974	0.7527462570238652	-0.08617051334764596	-0.10229939523258039
36	290.0	0.0003222821178496815	0.00044947877290724136	0.011561025943138207	0.016123872429354768	35.87237796584944	0.35	35	0	0	4	5.418210594566972	2.715372796525571	-0.10230205517525649	1213.6133067167075	1149.036388769306	1114.5995940502817	1077.7608244276707	1113.606359479554	1065.6417733747683	1024.3925594278314	1065.2791025918127	1047.2846272034744	0.4496795993252879	0.7527004791070304	-0.08607639086245339	-0.10230205517525649
37	295.6	0.0002772094483134424	0.00044147515995973663	0.009944162104923741	0.0158367637995255	35.87237796339401	0.35	36	0	0	4	5.4182121211104	2.7153724046124808	-0.10229958272753495	1213.6133067167075	1149.0363904366109	1114.5993175363046	1077.7608244276762	1113.6060822701056	1065.641562601721	1024.392559427851	1065.278890879354	1047.2846275953875	0.44967993664787975	0.752609587239779	-0.08613724411175003	-0.10229958272753495
